1725 9
0.684211 0.866667 0.611111 0.785714 0.789474 1 0.257981 0.52 1
0.4 0.461538 0.214286 0.25 0.866667 1 0.0713043 0.108753 -1
0.6 0.6875 0.421053 0.533333 0.8 1 0.176296 0.341954 1
0.454545 0.625 0.2 0.285714 0.727273 1 0.04329 0.108696 1
0.666667 0.782609 0.538462 0.636364 0.851852 1 0.298819 0.482169 1
0.5 0.368421 0.230769 0.166667 1 0.736842 0.134328 0.0543572 -1
0.823529 0.625 0.6875 0.478261 1 0.708333 0.642257 0.230207 1
0.470588 0.5 0.0625 0.0769231 0.823529 1 0.0816327 0.144989 1
0.388889 0.380952 0.235294 0.2 1 0.857143 0.0536981 0.0339526 -1
0.72 0.645161 0.416667 0.333333 1 0.806452 0.312 0.164095 -1
0.428571 0.470588 0.2 0.25 0.809524 1 0.0634209 0.118848 -1
0.9 0.76 0.894737 0.708333 1 0.8 0.826667 0.425143 1
0.555556 0.526316 0.235294 0.222222 1 0.947368 0.177305 0.150992 1
0.545455 0.461538 0.2 0.166667 1 0.846154 0.177489 0.108753 1
0.571429 0.631579 0.4 0.444444 0.904762 1 0.190903 0.257118 1
0.565217 0.666667 0.318182 0.411765 0.782609 1 0.127504 0.264438 1
0.538462 0.5 0.25 0.230769 1 0.928571 0.119363 0.0959488 1
0.333333 0.5 0.235294 0.363636 0.666667 1 0.04154 0.137584 -1
0.666667 0.714286 0.5 0.5 1 1 0.349135 0.349135 1
0.461538 0.590909 0.2 0.238095 0.846154 1 0.0837004 0.137758 1
0.736842 0.7 0.611111 0.578947 1 0.95 0.39258 0.337037 1
0.592593 0.75 0.5 0.684211 0.740741 1 0.175598 0.42963 -1
0.714286 0.791667 0.555556 0.652174 0.857143 1 0.297393 0.47117 1
0.6 0.7 0.222222 0.222222 1 1 0.0971429 0.0971429 1
0.851852 0.88 0.730769 0.791667 0.925926 1 0.546776 0.688 1
0.5 0.75 0.454545 0.714286 0.666667 1 0.137584 0.445652 1
0.73913 0.75 0.636364 0.608696 1 0.958333 0.467025 0.41136 1
0.708333 0.789474 0.478261 0.611111 0.791667 1 0.259036 0.519413 1
0.809524 0.76 0.65 0.541667 1 0.84 0.604741 0.359619 1
0.615385 0.529412 0.25 0.1875 1 0.764706 0.259947 0.117647 1
0.647059 0.6875 0.5625 0.6 0.941176 1 0.277311 0.331897 1
0.64 0.833333 0.583333 0.823529 0.72 1 0.222095 0.590679 1
0.75 0.777778 0.578947 0.647059 0.9 1 0.35037 0.47923 1
0.516129 0.714286 0.366667 0.55 0.677419 1 0.0667201 0.213325 -1
0.708333 0.666667 0.565217 0.565217 1 1 0.305077 0.305077 1
0.541667 0.684211 0.304348 0.388889 0.791667 1 0.13296 0.266609 1
0.555556 0.535714 0.423077 0.407407 1 0.964286 0.174084 0.156165 -1
0.730769 0.909091 0.64 0.761905 0.846154 1 0.431718 0.710541 1
0.235294 0.210526 0.0625 0.0555556 1 0.894737 0.0168067 0.0120794 1
0.75 0.826087 0.565217 0.590909 0.958333 1 0.384251 0.436248 1
0.5625 0.692308 0.466667 0.583333 0.8125 1 0.133621 0.246684 1
0.785714 0.52381 0.538462 0.35 1 0.666667 0.304904 0.0916079 -1
0.857143 0.666667 0.769231 0.5 1 0.666667 0.507463 0.152466 -1
0.5 0.5 0.173913 0.235294 0.75 1 0.052926 0.12462 1
0.64 0.727273 0.416667 0.47619 0.88 1 0.237333 0.347462 -1
0.68 0.653846 0.541667 0.52 1 0.961538 0.317333 0.282277 1
0.3125 0.25 0.2 0.157895 1 0.8 0.0359195 0.0185185 -1
0.6 0.5 0.357143 0.294118 1 0.833333 0.224348 0.130699 -1
0.736842 0.6 0.555556 0.416667 1 0.76 0.417601 0.184381 -1
0.4 0.363636 0.111111 0.1 1 0.909091 0.0628571 0.047619 1
0.4 0.363636 0 0 1 0.909091 0.08 0.0606061 1
0.5 0.6 0.272727 0.333333 0.833333 1 0.137584 0.234286 -1
0.9 0.714286 0.842105 0.592593 1 0.714286 0.90963 0.333514 1
0.545455 0.666667 0.333333 0.411765 0.818182 1 0.166202 0.301925 -1
0.545455 0.428571 0.3 0.230769 1 0.785714 0.0865801 0.0426439 1
0.625 0.434783 0.333333 0.227273 1 0.695652 0.251437 0.085491 1
0.533333 0.4 0.428571 0.315789 1 0.75 0.16 0.0681481 -1
0.73913 0.708333 0.5 0.478261 1 0.958333 0.198339 0.174699 1
0.363636 0.444444 0.2 0.25 0.818182 1 0.0606061 0.108527 -1
0.5 0.344828 0.368421 0.25 1 0.689655 0.12963 0.0427978 -1
0.909091 0.740741 0.809524 0.653846 1 0.814815 0.752928 0.408719 1
0.333333 0.444444 0.0909091 0.125 0.75 1 0.0469799 0.108527 -1
0.777778 0.8125 0.588235 0.666667 0.888889 1 0.386018 0.547414 1
0.5 0.357143 0.333333 0.230769 1 0.714286 0.142857 0.0533049 1
0.571429 0.5625 0.307692 0.266667 1 0.875 0.240938 0.162356 1
0.789474 0.652174 0.611111 0.5 1 0.826087 0.496117 0.280899 1
0.533333 0.615385 0.214286 0.25 0.866667 1 0.0765217 0.116711 1
0.708333 0.809524 0.521739 0.6 0.875 1 0.343373 0.511211 1
0.277778 0.3125 0.117647 0.133333 0.888889 1 0.0253293 0.0359195 -1
0.625 0.47619 0.4 0.3 1 0.761905 0.251437 0.112108 1
0.863636 0.75 0.619048 0.565217 1 0.916667 0.543224 0.419105 1
0.666667 0.526316 0.357143 0.277778 1 0.789474 0.285217 0.141501 1
0.588235 0.769231 0.5 0.666667 0.764706 1 0.210084 0.464191 1
0.9 0.75 0.789474 0.652174 1 0.833333 0.731111 0.424699 1
0.375 0.25 0.133333 0.105263 1 0.8 0.0287356 0.0148148 -1
0.4 0.461538 0.214286 0.25 0.866667 1 0.0626087 0.0954907 -1
0.909091 0.863636 0.714286 0.714286 1 1 0.602342 0.602342 1
0.866667 0.7 0.785714 0.578947 1 0.75 0.704348 0.3 1
0.615385 0.714286 0.52 0.65 0.807692 1 0.199254 0.376682 -1
0.444444 0.533333 0.235294 0.285714 0.833333 1 0.0932118 0.16 -1
0.315789 0.352941 0.111111 0.125 0.894737 1 0.0353753 0.0492197 -1
0.555556 0.555556 0.176471 0.176471 1 1 0.177305 0.177305 -1
0.666667 0.625 0.411765 0.304348 1 0.75 0.347518 0.14759 1
0.590909 0.7 0.380952 0.421053 0.909091 1 0.18628 0.247407 1
0.625 0.722222 0.434783 0.588235 0.75 1 0.169105 0.398176 -1
0.75 0.6 0.533333 0.421053 1 0.8 0.341954 0.176296 1
0.588235 0.647059 0.3125 0.3125 1 1 0.243697 0.243697 1
0.909091 0.625 0.5 0.333333 1 0.6875 0.536797 0.178161 1
0.722222 0.52381 0.470588 0.35 1 0.857143 0.254306 0.160794 1
0.92 0.774194 0.791667 0.633333 1 0.806452 0.84 0.441795 1
0.857143 0.9 0.7 0.684211 0.952381 1 0.494555 0.571852 1
0.583333 0.538462 0.545455 0.5 1 0.923077 0.211409 0.167109 -1
0.666667 0.764706 0.4 0.5 0.809524 1 0.248559 0.465786 1
0.586207 0.653846 0.357143 0.4 0.896552 1 0.158229 0.219248 -1
0.727273 0.888889 0.52381 0.647059 0.818182 1 0.388176 0.705167 1
0.470588 0.666667 0.3125 0.454545 0.705882 1 0.0768307 0.214765 -1
0.230769 0.3 0.0833333 0.111111 0.769231 1 0.0106101 0.0228571 -1
0.5625 0.692308 0.4 0.5 0.8125 1 0.185345 0.342175 1
0.533333 0.444444 0.357143 0.294118 1 0.833333 0.16 0.0932118 -1
0.538462 0.666667 0.333333 0.363636 0.923077 1 0.114058 0.144295 1
0.636364 0.571429 0.3 0.230769 1 0.785714 0.285714 0.140725 1
0.4 0.571429 0.222222 0.333333 0.7 1 0.08 0.222222 1
0.75 0.882353 0.631579 0.75 0.85 1 0.425926 0.690276 1
0.769231 0.769231 0.56 0.56 1 1 0.457472 0.457472 1
0.823529 0.736842 0.625 0.555556 1 0.894737 0.533013 0.383089 1
0.538462 0.636364 0.25 0.3 0.846154 1 0.127321 0.207792 1
0.8 0.782609 0.421053 0.363636 1 0.869565 0.639259 0.421593 1
0.727273 0.666667 0.333333 0.35 0.954545 1 0.264361 0.303652 1
0.92 0.827586 0.875 0.75 1 0.862069 0.838095 0.538029 1
0.52381 0.578947 0.35 0.388889 0.904762 1 0.116592 0.157032 -1
0.695652 0.708333 0.454545 0.434783 1 0.958333 0.316561 0.27883 1
0.736842 0.764706 0.555556 0.625 0.894737 1 0.329594 0.458583 1
0.461538 0.555556 0.333333 0.5 0.692308 1 0.071618 0.209302 1
0.538462 0.565217 0.32 0.363636 0.884615 1 0.108099 0.155838 1
0.3125 0.461538 0 0 0.8125 1 0.0301724 0.0557029 1
0.470588 0.473684 0.3125 0.277778 1 0.894737 0.114046 0.0819672 -1
0.5 0.588235 0.333333 0.4375 0.772727 1 0.102064 0.219688 -1
0.722222 0.764706 0.529412 0.5625 0.944444 1 0.237082 0.280912 1
0.76 0.678571 0.5 0.444444 1 0.892857 0.434667 0.309886 1
0.578947 0.846154 0.388889 0.583333 0.684211 1 0.19931 0.612732 1
0.777778 0.736842 0.705882 0.666667 1 0.947368 0.475177 0.404659 1
0.6 0.529412 0.357143 0.3125 1 0.882353 0.153043 0.105642 -1
0.684211 0.647059 0.444444 0.5 0.894737 1 0.212252 0.295318 1
0.473684 0.6 0.277778 0.357143 0.789474 1 0.111303 0.224348 1
0.818182 0.666667 0.6 0.545455 1 0.916667 0.207792 0.161074 1
0.931034 0.892857 0.75 0.777778 0.965517 1 0.651749 0.723791 1
0.692308 0.75 0.44 0.478261 0.923077 1 0.334463 0.424699 1
0.666667 0.944444 0.538462 0.823529 0.666667 1 0.254012 0.850051 -1
0.75 0.583333 0.526316 0.434783 1 0.833333 0.354074 0.20568 1
0.928571 0.684211 0.692308 0.5 1 0.736842 0.754797 0.305436 1
0.9375 0.695652 0.866667 0.590909 1 0.695652 0.846264 0.287738 -1
0.777778 0.789474 0.705882 0.666667 1 0.947368 0.554205 0.471959 1
0.833333 0.75 0.73913 0.62963 1 0.857143 0.600688 0.379142 1
0.785714 0.814815 0.703704 0.730769 0.964286 1 0.486964 0.54284 1
0.4 0.461538 0.142857 0.166667 0.866667 1 0.0626087 0.0954907 1
0.736842 0.666667 0.444444 0.4 1 0.904762 0.376186 0.279308 1
0.461538 0.444444 0.12 0.115385 1 0.962963 0.0748899 0.0669089 -1
0.772727 0.666667 0.619048 0.565217 1 0.916667 0.393753 0.303787 -1
0.47619 0.578947 0.25 0.277778 0.904762 1 0.119154 0.160483 -1
0.565217 0.875 0.409091 0.6 0.695652 1 0.183195 0.538793 1
0.153846 0.153846 0 0 1 1 0.00530504 0.00530504 -1
0.357143 0.416667 0.0769231 0.0909091 0.857143 1 0.0341151 0.0536913 1
0.681818 0.875 0.47619 0.6 0.727273 1 0.239264 0.616379 1
0.428571 0.333333 0.230769 0.176471 1 0.777778 0.0554371 0.0263425 -1
0.388889 0.368421 0.176471 0.166667 1 0.947368 0.0638298 0.0543572 -1
0.666667 0.733333 0.636364 0.571429 1 0.8 0.54698 0.283478 -1
0.571429 0.470588 0.153846 0.125 1 0.823529 0.181237 0.102041 1
0.758621 0.833333 0.642857 0.782609 0.827586 1 0.333822 0.587349 1
0.5 0.636364 0.266667 0.4 0.6875 1 0.0933908 0.281385 1
0.8125 0.684211 0.733333 0.611111 1 0.842105 0.541667 0.32528 -1
0.689655 0.95 0.607143 0.894737 0.689655 1 0.287845 0.871852 -1
0.428571 0.518519 0.185185 0.192308 0.964286 1 0.0850081 0.0947623 -1
0.8 0.769231 0.625 0.6 1 0.961538 0.485714 0.432057 1
0.611111 0.423077 0.352941 0.24 1 0.692308 0.199595 0.066757 -1
0.434783 0.555556 0.136364 0.176471 0.782609 1 0.0664387 0.137791 -1
0.869565 0.814815 0.727273 0.615385 1 0.851852 0.711773 0.441114 1
0.807692 0.863636 0.6 0.714286 0.846154 1 0.400203 0.658673 1
0.461538 0.466667 0.25 0.214286 1 0.866667 0.124668 0.0817391 -1
0.578947 0.571429 0.5 0.45 1 0.904762 0.230371 0.171044 1
0.35 0.411765 0.157895 0.1875 0.85 1 0.0466667 0.0756303 -1
0.8 0.777778 0.541667 0.5 1 0.925926 0.494476 0.392976 1
0.666667 0.857143 0.269231 0.35 0.777778 1 0.223736 0.473414 1
0.428571 0.5 0.307692 0.363636 0.857143 1 0.08742 0.137584 -1
0.8 0.625 0.684211 0.565217 1 0.833333 0.428889 0.249139 -1
0.526316 0.6875 0.277778 0.333333 0.842105 1 0.148404 0.247126 1
0.666667 0.736842 0.434783 0.555556 0.791667 1 0.212565 0.42623 1
0.684211 0.866667 0.611111 0.785714 0.789474 1 0.32528 0.655652 1
0.692308 0.529412 0.5 0.375 1 0.764706 0.286472 0.129652 -1
0.428571 0.478261 0.222222 0.272727 0.821429 1 0.0516024 0.0928188 -1
0.478261 0.705882 0.363636 0.5625 0.73913 1 0.117733 0.289316 1
0.571429 0.8 0.384615 0.555556 0.714286 1 0.181237 0.485714 1
0.285714 0.285714 0.0769231 0.0769231 1 1 0.0298507 0.0298507 -1
0.736842 0.777778 0.555556 0.588235 0.947368 1 0.404659 0.475177 1
0.533333 0.461538 0.214286 0.25 0.866667 1 0.0417391 0.0636605 -1
0.782609 0.689655 0.727273 0.571429 1 0.793103 0.59062 0.295671 1
0.5 0.411765 0.333333 0.3125 1 0.941176 0.0977011 0.0816327 1
0.625 0.454545 0.2 0.142857 1 0.727273 0.193966 0.0752928 -1
0.625 0.375 0.428571 0.285714 1 1 0.119565 0.119565 1
0.842105 0.72 0.666667 0.5 1 0.76 0.641933 0.283429 -1
0.666667 0.590909 0.529412 0.428571 1 0.818182 0.304965 0.167875 1
0.818182 0.5625 0.7 0.466667 1 0.6875 0.558442 0.185345 1
0.666667 0.631579 0.470588 0.444444 1 0.947368 0.301925 0.257118 1
0.666667 0.545455 0.529412 0.428571 1 0.818182 0.301925 0.166202 1
0.733333 0.545455 0.571429 0.380952 1 0.681818 0.48 0.153932 1
0.4 0.428571 0.214286 0.230769 0.933333 1 0.0713043 0.08742 -1
0.730769 0.666667 0.6 0.517241 1 0.866667 0.445951 0.290829 1
0.64 0.941176 0.541667 0.8125 0.68 1 0.254476 0.801921 -1
0.428571 0.555556 0.0769231 0.125 0.642857 1 0.0575693 0.209302 1
0.809524 0.904762 0.55 0.55 1 1 0.475977 0.475977 1
0.466667 0.5 0.214286 0.230769 0.933333 1 0.0852174 0.104478 1
0.473684 0.571429 0.277778 0.384615 0.736842 1 0.0836928 0.206823 -1
0.5625 0.75 0.533333 0.727273 0.75 1 0.185345 0.432886 -1
0.473684 0.642857 0.333333 0.461538 0.736842 1 0.111303 0.275053 -1
0.791667 0.791667 0.695652 0.695652 1 1 0.498709 0.498709 1
0.5 0.333333 0.0588235 0.0714286 0.833333 1 0.0425532 0.0730435 1
0.538462 0.444444 0.25 0.176471 1 0.722222 0.145889 0.0557244 1
0.545455 0.75 0.3 0.428571 0.727273 1 0.112554 0.282609 1
0.666667 0.875 0.352941 0.6 0.888889 1 0.256332 0.363506 -1
0.642857 0.538462 0.230769 0.25 0.928571 1 0.153518 0.190981 1
0.791667 0.689655 0.608696 0.5 1 0.827586 0.499139 0.283688 -1
0.681818 0.8 0.333333 0.368421 0.909091 1 0.308422 0.40963 1
0.5 0.357143 0.153846 0.153846 1 1 0.0618337 0.0618337 -1
0.56 0.777778 0.375 0.529412 0.72 1 0.16419 0.436677 -1
0.913043 0.814815 0.727273 0.615385 1 0.851852 0.79531 0.492885 1
0.588235 0.473684 0.25 0.222222 1 0.894737 0.145258 0.1044 -1
0.333333 0.444444 0 0 0.75 1 0.0268456 0.0620155 1
0.666667 0.8 0.470588 0.571429 0.833333 1 0.301925 0.518261 1
0.375 0.466667 0.0666667 0.0714286 0.9375 1 0.0560345 0.0678261 -1
0.821429 0.851852 0.592593 0.615385 0.964286 1 0.502444 0.560097 1
0.846154 0.814815 0.72 0.653846 1 0.962963 0.607591 0.54284 1
0.25 0.181818 0 0 1 0.727273 0.0326087 0.012987 1
0.928571 0.923077 0.703704 0.8 0.928571 1 0.584737 0.729583 1
0.466667 0.470588 0.214286 0.1875 1 0.882353 0.0747826 0.0516206 -1
0.736842 0.636364 0.611111 0.52381 1 0.863636 0.404659 0.261573 1
1 0.647059 0.7 0.4375 1 0.647059 0.917749 0.254502 -1
0.5 0.625 0.315789 0.4 0.8 1 0.114074 0.221264 -1
0.666667 0.384615 0.25 0.166667 1 0.692308 0.193798 0.066313 -1
0.541667 0.6 0.347826 0.421053 0.833333 1 0.120052 0.206667 1
0.888889 0.730769 0.647059 0.44 1 0.692308 0.924012 0.309048 1
0.807692 0.703704 0.44 0.423077 1 0.962963 0.368689 0.329398 1
0.944444 0.75 0.764706 0.565217 1 0.75 0.899696 0.3821 1
0.583333 0.666667 0.272727 0.375 0.75 1 0.0939597 0.217054 1
0.958333 0.814815 0.782609 0.692308 1 0.888889 0.755164 0.531335 1
0.6 0.8 0.315789 0.428571 0.75 1 0.140741 0.330435 1
0.529412 0.529412 0.3125 0.3125 1 1 0.115246 0.115246 1
0.666667 0.590909 0.55 0.52381 1 0.954545 0.244715 0.213051 1
0.642857 0.529412 0.384615 0.3125 1 0.823529 0.140725 0.0792317 1
0.5 0.545455 0.153846 0.2 0.785714 1 0.0618337 0.125541 -1
0.586207 0.791667 0.392857 0.478261 0.827586 1 0.260455 0.458262 -1
0.772727 0.551724 0.619048 0.464286 1 0.758621 0.393196 0.172414 -1
0.692308 0.727273 0.5 0.6 0.846154 1 0.259947 0.424242 -1
0.52381 0.785714 0.45 0.692308 0.666667 1 0.147982 0.492537 1
0.761905 0.8 0.7 0.736842 0.952381 1 0.445868 0.515556 1
0.681818 0.75 0.333333 0.368421 0.909091 1 0.0602342 0.08 1
0.333333 0.25 0.25 0.181818 1 0.75 0.0542636 0.0234899 -1
0.714286 0.555556 0.615385 0.470588 1 0.777778 0.373134 0.177305 1
0.5 0.4375 0.307692 0.266667 1 0.875 0.134328 0.0905172 -1
0.428571 0.333333 0.153846 0.117647 1 0.777778 0.08742 0.04154 -1
0.681818 0.636364 0.571429 0.571429 1 1 0.215839 0.215839 -1
0.666667 0.619048 0.588235 0.5 1 0.857143 0.330294 0.20884 1
0.375 0.461538 0.133333 0.166667 0.8125 1 0.0502874 0.0928382 1
0.4 0.315789 0.142857 0.111111 1 0.789474 0.0713043 0.0353753 1
0.806452 0.83871 0.6 0.633333 1 1 0.517131 0.517131 1
0.793103 0.84 0.642857 0.75 0.862069 1 0.389582 0.606857 1
0.65 0.928571 0.526316 0.769231 0.7 1 0.225926 0.65032 -1
0.789474 0.833333 0.666667 0.705882 0.947368 1 0.496117 0.582573 1
0.636364 0.608696 0.333333 0.363636 1 0.956522 0.220859 0.193454 1
0.777778 0.764706 0.647059 0.6875 0.944444 1 0.317123 0.37575 1
0.4 0.307692 0.333333 0.25 1 0.769231 0.08 0.0371353 -1
0.869565 0.727273 0.681818 0.619048 0.956522 1 0.364924 0.41662 1
0.533333 0.470588 0.357143 0.3125 1 0.882353 0.16 0.110444 -1
0.470588 0.470588 0.25 0.25 1 1 0.110444 0.110444 -1
0.263158 0.384615 0.111111 0.166667 0.684211 1 0.0181191 0.0557029 -1
0.555556 0.454545 0.25 0.2 1 0.818182 0.193798 0.108225 -1
0.533333 0.428571 0.357143 0.25 1 0.714286 0.16 0.0589366 1
0.789474 0.7 0.555556 0.526316 1 0.95 0.290768 0.24963 1
0.947368 0.703704 0.944444 0.653846 1 0.703704 0.924935 0.324553 1
0.416667 0.37037 0.0434783 0.0384615 1 0.888889 0.0434596 0.0305783 1
0.533333 0.444444 0.142857 0.117647 1 0.833333 0.137391 0.0800405 1
0.5625 0.380952 0.2 0.15 1 0.761905 0.136494 0.0608584 -1
0.318182 0.315789 0.0952381 0.111111 0.863636 1 0.0234244 0.0362381 -1
0.625 0.625 0.4 0.4 1 1 0.186782 0.186782 1
0.541667 0.705882 0.26087 0.375 0.708333 1 0.10241 0.285714 1
0.666667 0.666667 0.5 0.5 1 1 0.253103 0.253103 1
0.769231 0.692308 0.5 0.5 1 1 0.360743 0.360743 1
0.352941 0.315789 0.125 0.111111 1 0.894737 0.0492197 0.0353753 -1
0.8 0.695652 0.631579 0.545455 1 0.869565 0.515556 0.34001 1
0.615385 0.73913 0.56 0.636364 0.884615 1 0.260251 0.375183 1
0.5 0.5 0.266667 0.235294 1 0.888889 0.100575 0.070922 -1
0.5 0.6875 0.333333 0.466667 0.727273 1 0.128834 0.331897 1
0.461538 0.75 0.333333 0.571429 0.615385 1 0.108753 0.445652 1
0.764706 0.56 0.5 0.333333 1 0.68 0.486194 0.154286 1
0.722222 0.666667 0.411765 0.411765 1 1 0.308004 0.308004 1
0.5 0.444444 0.307692 0.235294 1 0.777778 0.140725 0.0668693 1
0.666667 0.535714 0.45 0.333333 1 0.75 0.33376 0.141499 1
0.571429 0.473684 0.384615 0.277778 1 0.736842 0.217484 0.0880069 -1
0.8125 0.75 0.666667 0.666667 1 1 0.433908 0.433908 1
0.642857 0.692308 0.384615 0.416667 0.928571 1 0.140725 0.175066 1
0.782609 0.727273 0.5 0.52381 0.956522 1 0.34978 0.399331 1
0.375 0.461538 0.133333 0.166667 0.8125 1 0.058908 0.108753 1
0.84 0.807692 0.708333 0.68 1 0.961538 0.594667 0.528973 1
0.857143 0.857143 0.65 0.65 1 1 0.576553 0.576553 1
0.5 0.357143 0.333333 0.230769 1 0.714286 0.142857 0.0533049 -1
0.714286 0.736842 0.45 0.5 0.904762 1 0.304292 0.409836 1
0.75 0.666667 0.565217 0.5 1 0.888889 0.388985 0.273691 1
0.894737 0.818182 0.555556 0.47619 1 0.863636 0.760138 0.491355 1
0.5 0.583333 0.307692 0.363636 0.857143 1 0.134328 0.211409 1
0.307692 0.4 0.0833333 0.111111 0.769231 1 0.0371353 0.08 1
0.933333 0.8125 0.571429 0.533333 1 0.9375 0.64 0.528736 1
0.8125 0.75 0.666667 0.666667 1 1 0.435345 0.435345 1
0.473684 0.37037 0.222222 0.153846 1 0.703704 0.135462 0.0475325 -1
0.454545 0.357143 0.1 0.0769231 1 0.785714 0.0692641 0.0341151 -1
0.352941 0.333333 0.0625 0.0588235 1 0.944444 0.0384154 0.0324215 -1
0.642857 0.869565 0.592593 0.727273 0.821429 1 0.296306 0.532975 1
0.75 0.692308 0.652174 0.6 1 0.923077 0.379518 0.298882 -1
0.6 0.428571 0.444444 0.307692 1 0.714286 0.234286 0.08742 1
0.692308 1 0.64 0.941176 0.692308 1 0.334463 1 1
0.583333 0.538462 0.181818 0.166667 1 0.923077 0.211409 0.167109 1
0.727273 0.615385 0.4 0.333333 1 0.846154 0.186147 0.114058 -1
0.75 0.75 0.4 0.4 1 1 0.396552 0.396552 1
0.793103 1 0.678571 0.9 0.724138 1 0.391783 1.02627 1
0.444444 0.4 0.125 0.111111 1 0.9 0.108527 0.08 -1
0.68 0.944444 0.583333 0.823529 0.72 1 0.317333 0.843972 1
0.708333 0.64 0.434783 0.416667 1 0.96 0.300344 0.265905 1
0.62069 0.809524 0.392857 0.55 0.724138 1 0.186843 0.48943 1
0.807692 0.84 0.64 0.666667 0.961538 1 0.516435 0.580571 1
0.888889 0.818182 0.764706 0.619048 1 0.818182 0.819656 0.451199 1
0.576923 0.576923 0.32 0.32 1 1 0.169434 0.169434 -1
0.6875 0.611111 0.4 0.352941 1 0.888889 0.331897 0.234043 1
0.461538 0.545455 0.166667 0.2 0.846154 1 0.0848806 0.138528 1
0.863636 0.730769 0.666667 0.56 1 0.846154 0.597881 0.363267 -1
0.631579 0.923077 0.555556 0.833333 0.684211 1 0.257118 0.790451 1
0.653846 0.68 0.48 0.5 0.961538 1 0.276855 0.311238 -1
0.444444 0.571429 0.294118 0.384615 0.777778 1 0.0678825 0.142857 1
0.611111 0.916667 0.470588 0.727273 0.666667 1 0.234043 0.775168 1
0.692308 1 0.56 0.875 0.653846 1 0.270756 0.959184 -1
0.724138 0.75 0.571429 0.592593 0.965517 1 0.381756 0.423954 1
0.6875 0.666667 0.533333 0.545455 0.75 1 0.162356 0.379195 -1
0.190476 0.266667 0.1 0.142857 0.714286 1 0.00896861 0.0243478 -1
0.444444 0.705882 0.346154 0.5625 0.62963 1 0.090221 0.357743 -1
0.68 0.9375 0.5 0.8 0.64 1 0.228952 0.863506 -1
0.72 0.809524 0.583333 0.7 0.84 1 0.319238 0.536835 1
0.636364 0.76 0.428571 0.416667 1 0.88 0.418293 0.285714 -1
0.538462 0.421053 0.333333 0.222222 1 0.684211 0.161804 0.0526316 1
0.761905 0.666667 0.55 0.423077 1 0.777778 0.445868 0.210718 1
0.555556 0.652174 0.346154 0.409091 0.851852 1 0.150167 0.242306 1
0.722222 0.636364 0.352941 0.285714 1 0.818182 0.377913 0.208031 1
0.521739 0.705882 0.454545 0.5625 0.73913 1 0.145579 0.357743 -1
0.636364 0.583333 0.4 0.363636 1 0.916667 0.181818 0.14094 1
